1 sersic 15.1777 15.4148 3.2088 -99.9999 6.2354
2 disc 42.7814 15.2725 -99.9999 -99.9999 5.1208
6 ferrer 65.6837 16.0549 4.0000 0.0100 7.4791
Delta 0.0165758248822
Total_galaxy_magnitude 4.70086762603
