1 sersic 18.5429 15.7400 3.3484 -99.9999 6.1035
2 disc 43.2306 15.3377 -99.9999 -99.9999 5.1633
6 ferrer 65.8718 16.1312 4.0000 0.0100 7.5493
Delta 0.0156520700755
Total_galaxy_magnitude 4.70034450325
