1 sersic 10.0083 14.4360 6.3731 -99.9999 5.8000
2 disc 43.5000 14.3400 -99.9999 -99.9999 4.1521
6 ferrer 45.0507 17.3216 0.2321 0.0100 8.0376
Delta 0.0299056484827
Total_galaxy_magnitude 3.91233943772
