1 sersic 7.9087 14.7185 1.9245 -99.9999 7.2161
2 disc 40.3000 15.3400 -99.9999 -99.9999 5.3180
3 sersic 15.4702 20.8449 0.4910 -99.9999 12.5111
4 ferrer 41.7286 16.7596 1.1482 0.0100 8.2478
Delta 0.027120885378
Total_galaxy_magnitude 5.08209112053
