1 sersic 5.9603 14.4264 1.3649 -99.9999 7.7084
2 disc 50.1740 16.7285 -99.9999 -99.9999 6.2307
6 ferrer 30.1086 17.1617 3.8923 0.0100 10.2561
Delta 0.0105076352644
Total_galaxy_magnitude 5.96185626521
