1 sersic 8.0615 13.3424 1.0293 -99.9999 6.1035
6 disc 73.8500 17.7900 -99.9999 -99.9999 6.4528
4 ferrer 88.8137 15.9564 3.6354 0.0100 6.6430
5 psfwing -99.9999 12.78 -99.9999 -99.9999 -99.9999
7 gring 8.2346 15.6199 14.4620 -99.9999 8.3670
Delta 0.159526151432
Total_galaxy_magnitude -99.9999
