# MAGSph err_MAGSph logMassBH err_logMassBH 
-1.68282427567 0.146220833333 9.38021124171 0.192675440682 
-1.88070462157 0.146220833333 9.04139268516 0.0798504214338 
0.177281301033 0.619882627037 8.60205999133 0.110924374808 
-2.07258666337 0.146220833333 9.39794000867 0.0334733948153 
-0.708932586967 0.146220833333 8.59106461765 0.0447002051846 
-1.53929773037 0.619882627037 8.95424250944 0.0409106708996 
-1.52685556727 0.619882627037 9.76342799356 0.0262393067494 
-0.0124639175667 0.619882627037 8.67209784031 0.0463770285148 
1.28048781943 0.146220833333 8.91907810236 0.0981473198826 
0.472788137433 0.769177670893 7.5910645911 0.16789605594 
1.64995253063 0.146220833333 7.62324927684 0.0414871179026 
-0.420056890667 0.769177670893 9.16136800223 0.0602869656029 
0.787271003333 0.146220833333 8.76342799356 0.0375323399264 
-1.95744122517 0.146220833333 8.67209784031 0.0557460109673 
3.22434186733 0.146220833333 7.14612803753 0.602059875052 
3.67054310933 0.619882627037 7.17609127631 0.340620607903 
4.36105312393 0.619882627037 7.6020599978 0.0496923153326 
-1.81070192407 0.146220833333 9.55630250077 0.0183614035124 
0.252828156533 0.146220833333 8.94448268156 0.244414004237 
2.03938723493 0.146220833333 8.30102999566 0.110924374808 
0.976034934833 0.619882627037 7.88649071441 0.0286133351501 
2.03817520713 0.146220833333 7.23044892595 0.0395906216757 
0.120237002733 0.146220833333 8.38021125897 0.0545722347125 
-1.04640563227 0.619882627037 8.49136168047 0.127636257154 
-0.893897447767 0.619882627037 8.11394333638 0.176091266246 
-0.0254568906667 0.619882627037 8.30102999566 0.172616834446 
-2.52930806767 0.146220833333 9.98677173427 0.126272686118 
2.15426458873 0.769177670893 8.90848503933 0.105964836148 
2.88649776853 0.769177670893 8.2552724936 0.102059997799 
-1.24948615797 0.619882627037 8.69897000434 0.0880456295278 
0.424366522333 0.619882627037 8.5185139336 0.360079660947 
0.988969162533 0.619882627037 7.83250891727 0.084061160625 
0.590910270433 0.619882627037 8.0791812633 0.363499319479 
2.16610314563 0.146220833333 7.77815126764 0.0458851860358 
1.74332281763 0.146220833333 7.89762710309 0.202714014191 
-0.347656832167 0.769177670893 8.2552724936 0.0352905385703 
-3.07133106197 0.146220833333 10.3222192947 0.434615859865 
-0.983118655667 0.146220833333 8.86923172533 0.219666340497 
0.0294090204333 0.146220833333 8.20411998913 0.0997861783042 
1.50906472063 0.769177670893 8.41497333204 0.217864297136 
-1.34380940537 0.619882627037 9.04139268516 0.0395906230238 
-2.27669099817 0.146220833333 8.77085201866 0.153281239443 
-1.85297297227 0.146220833333 8.56820172966 0.228458927966 
-1.88061184727 0.619882627037 9.39794000867 0.0880456295278 
-2.43067807367 0.619882627037 9.11394335231 0.150514997832 
