1 sersic 9.1952 14.9589 1.6220 -99.9999 7.2147
2 disc 82.9854 17.7960 -99.9999 -99.9999 6.2056
3 ferrer 133.0423 16.7989 4.0000 0.0100 6.6905
4 sersic 19.3918 18.0530 0.1069 -99.9999 9.5959
Delta 0.0458660246204
Total_galaxy_magnitude 5.41114303358
