1 sersic 9.7235 15.0869 1.7440 -99.9999 7.1854
2 disc 83.2872 17.8039 -99.9999 -99.9999 6.2056
3 ferrer 133.5921 16.8266 4.0000 0.0100 6.7092
4 sersic 18.7960 18.0855 0.1194 -99.9999 9.6865
Delta 0.0442398293199
Total_galaxy_magnitude 5.4130655384
