1 sersic 4.6813 14.7842 1.0921 -99.9999 8.6977
2 sersic 48.4572 18.0471 0.7071 -99.9999 7.0834
3 psf -99.9999 13.8348 -99.9999 -99.9999 12.1546
4 ferrer 21.9959 15.5528 2.1065 0.0100 8.8336
5 ferrer 33.3321 17.2049 0.7891 0.0100 8.9816
Delta 0.0202262254081
Total_galaxy_magnitude 6.56700153096
