1 sersic 5.8856 15.5296 1.9248 -99.9999 8.6687
2 sersic 34.9401 17.9155 0.7471 -99.9999 7.6379
3 psf -99.9999 14.3920 -99.9999 -99.9999 12.7119
4 ferrer 20.0093 15.5197 3.8290 0.0100 9.4872
5 ferrer 25.6357 17.9795 0.5665 0.0100 10.1815
Delta 0.0138350746194
Total_galaxy_magnitude 7.07820957634
