1 sersic 4.4304 15.0682 2.1698 -99.9999 8.7636
2 sersic 34.4913 17.8702 0.7477 -99.9999 7.6203
3 psf -99.9999 15.7859 -99.9999 -99.9999 13.9783
4 ferrer 19.9086 15.3769 3.8532 0.0100 9.3608
5 ferrer 27.0191 17.5625 0.9426 0.0100 9.8849
Delta 0.0130639106942
Total_galaxy_magnitude 7.05880690855
