1 sersic 27.9380 18.1034 4.9681 -99.9999 7.3701
2 gring 45.3462 19.9527 28.7032 -99.9999 10.0816
3 disc 0.1665 9.4463 -99.9999 -99.9999 11.3442
Delta 0.025238326701
Total_galaxy_magnitude 7.25873265599
