1 sersic 6.0238 15.2384 1.1137 -99.9999 8.5952
2 disc 25.0000 16.2000 -99.9999 -99.9999 7.2148
8 gring 15.1441 17.6098 15.1828 -99.9999 9.6412
Delta 0.0159886086014
Total_galaxy_magnitude 6.85927736629
