1 sersic 2.1713 15.5848 2.3026 -99.9999 10.7986
2 disc 10.1000 16.7500 -99.9999 -99.9999 9.7329
6 gring 6.1325 18.9605 14.0683 -99.9999 12.0575
8 ferrer 4.5017 17.9202 0.0399 0.0100 13.4530
Delta 0.0289952873805
Total_galaxy_magnitude 9.27491736824
