1 sersic 3.9321 16.2287 0.8493 -99.9999 10.6374
2 disc 22.5000 17.5000 -99.9999 -99.9999 8.7436
3 ferrer 28.4000 18.0500 1.0662 0.0100 10.3313
4 gaussian 0.9119 10.8748 -99.9999 -99.9999 10.9394
Delta 0.027793945928
Total_galaxy_magnitude 8.27566723271
