1 sersic 4.2350 16.3151 0.6620 -99.9999 10.6723
2 disc 22.5000 17.5000 -99.9999 -99.9999 8.7436
3 ferrer 28.4000 18.0500 1.0091 0.0100 10.3008
4 gaussian 2.1353 12.8459 -99.9999 -99.9999 11.0630
Delta 0.0241078836195
Total_galaxy_magnitude 8.28498515424
