1 sersic 4.4622 16.4762 0.5829 -99.9999 10.7734
2 disc 22.5000 17.5000 -99.9999 -99.9999 8.7436
3 ferrer 28.4000 18.0500 1.0107 0.0100 10.3017
4 gaussian 2.1891 12.7865 -99.9999 -99.9999 10.9495
Delta 0.021316750407
Total_galaxy_magnitude 8.28658533754
