1 sersic 4.3948 16.5660 0.6411 -99.9999 10.8564
2 disc 22.5000 17.5000 -99.9999 -99.9999 8.7436
3 ferrer 28.4000 18.0500 1.0574 0.0100 10.3267
4 gaussian 1.1317 11.5311 -99.9999 -99.9999 11.1268
Delta 0.0207900473022
Total_galaxy_magnitude 8.31293000577
