1 sersic 6.2025 16.6730 0.8557 -99.9999 10.0885
2 disc 37.1000 17.6100 -99.9999 -99.9999 7.7677
3 ferrer 43.1000 18.2000 0.2180 0.0100 8.9996
4 gaussian 1.1680 11.6361 -99.9999 -99.9999 11.1632
Delta 0.0248048700851
Total_galaxy_magnitude 7.33959038359
