1 sersic 2.4799 13.1617 0.6203 -99.9999 8.7085
6 ferrer 67.1600 15.6000 3.9900 0.0100 6.9738
5 psf -99.9999 11.5373 -99.9999 -99.9999 9.8572
Delta 0.311852641805
Total_galaxy_magnitude 6.71207357214
