# lognmaj err_logn MAGsph err_MAGsph 
0.00801395107899 0.0671355713866 -22.8206148939 0.146220833333 
-0.120898230281 0.0671355713866 -21.2462255572 0.146220833333 
-0.199493936963 0.186467313354 -20.8000243152 0.619882627037 
-0.187991528189 0.186467313354 -20.1095143006 0.619882627037 
-0.063283642387 0.0671355713866 -22.4311801896 0.146220833333 
-0.041321658582 0.0671355713866 -22.4323922174 0.146220833333 
0.035065900452 0.246127889722 -21.584069656 0.769177670893 
0.123960762297 0.186467313354 -23.481598262 0.619882627037 
0.182410918134 0.0671355713866 -22.3044642789 0.146220833333 
0.186370879223 0.0671355713866 -22.7272446069 0.146220833333 
0.077166585217 0.246127889722 -22.9615027039 0.769177670893 
