# lognmaj err_logn MAGsph err_MAGsph 
0.0765815536257 0.0671355713866 -26.1533917002 0.146220833333 
0.0216675642837 0.0671355713866 -26.3512720461 0.146220833333 
-0.0490527031793 0.186467313354 -24.2932861235 0.619882627037 
-0.0349015566513 0.0671355713866 -26.5431540879 0.146220833333 
0.1741307924 0.0671355713866 -25.1795000115 0.146220833333 
0.126137057785 0.186467313354 -26.0098651549 0.619882627037 
-0.0024450544763 0.186467313354 -25.9974229918 0.619882627037 
-0.0618301973953 0.186467313354 -24.4830313421 0.619882627037 
0.0127304187537 0.246127889722 -23.9977792871 0.769177670893 
-0.159696367994 0.0671355713866 -23.6832964212 0.146220833333 
0.230463380251 0.0671355713866 -26.4280086497 0.146220833333 
0.0492480616947 0.0671355713866 -26.2812693486 0.146220833333 
0.192747817886 0.186467313354 -23.4945324897 0.619882627037 
-0.112454435949 0.0671355713866 -24.3503304218 0.146220833333 
0.0324357763557 0.186467313354 -25.5169730568 0.619882627037 
-0.0248542717083 0.186467313354 -25.3644648723 0.619882627037 
-0.0158064649693 0.186467313354 -24.4960243152 0.619882627037 
0.144546174172 0.0671355713866 -26.9998754922 0.146220833333 
-0.131539750855 0.186467313354 -25.7200535825 0.619882627037 
-0.0016961492503 0.186467313354 -24.0462009022 0.619882627037 
-0.307680963842 0.186467313354 -23.8796571541 0.619882627037 
0.0540638137177 0.246127889722 -24.8182242567 0.769177670893 
0.0616788477787 0.0671355713866 -27.5418984865 0.146220833333 
-0.0109888280193 0.0671355713866 -25.4536860802 0.146220833333 
-0.203406173711 0.0671355713866 -24.4411584041 0.146220833333 
-0.0159059675873 0.186467313354 -25.8143768299 0.619882627037 
-0.0232786479153 0.0671355713866 -26.7472584227 0.146220833333 
-0.0252764481953 0.0671355713866 -26.3235403968 0.146220833333 
-0.0547661471103 0.186467313354 -26.3511792718 0.619882627037 
0.0591488701077 0.186467313354 -26.9012454982 0.619882627037 
