# lognmaj err_logn MAGsph err_MAGsph 
0.314403512439 0.0671355713866 -26.1533917002 0.146220833333 
-0.59859455928 0.186467313354 -22.2745720461 0.619882627037 
0.264172107826 0.0671355713866 -26.3512720461 0.146220833333 
0.261335474508 0.186467313354 -23.9111180264 0.619882627037 
0.211875031858 0.186467313354 -24.2932861235 0.619882627037 
-0.204074638689 0.0671355713866 -21.1094624822 0.146220833333 
-0.154231427984 0.0671355713866 -22.7408585987 0.146220833333 
0.316519252613 0.0671355713866 -26.5431540879 0.146220833333 
0.242259362062 0.0671355713866 -25.1795000115 0.146220833333 
-0.573153611467 0.0671355713866 -21.5377143006 0.146220833333 
-0.280961233356 0.246127889722 -23.0076179831 0.769177670893 
0.389326565318 0.186467313354 -26.0098651549 0.619882627037 
0.497711817501 0.186467313354 -25.9974229918 0.619882627037 
0.161850902797 0.186467313354 -24.4830313421 0.619882627037 
-0.526716229693 0.0671355713866 -22.0802633824 0.146220833333 
-0.331191247015 0.0671355713866 -22.1498068689 0.146220833333 
0.224977725389 0.246127889722 -23.9977792871 0.769177670893 
-0.17238856503 0.0671355713866 -22.8206148939 0.146220833333 
0.0793591566611 0.186467313354 -22.0583517273 0.619882627037 
-0.190828658616 0.186467313354 -24.8913647211 0.619882627037 
0.204886778806 0.246127889722 -24.8906243152 0.769177670893 
0.0687195479991 0.0671355713866 -23.6832964212 0.146220833333 
0.498081047221 0.0671355713866 -26.4280086497 0.146220833333 
-0.176330318206 0.186467313354 -23.0002243 0.619882627037 
-0.147440752932 0.0671355713866 -21.2462255572 0.146220833333 
-0.400400527816 0.186467313354 -20.8000243152 0.619882627037 
-0.450278948989 0.186467313354 -20.1095143006 0.619882627037 
-0.347555738909 0.186467313354 -22.9510314306 0.619882627037 
-0.395581250256 0.186467313354 -23.0133517273 0.619882627037 
0.379779512154 0.0671355713866 -26.2812693486 0.146220833333 
0.141393176987 0.0671355713866 -24.217739268 0.146220833333 
-0.267290440427 0.186467313354 -21.7646801896 0.619882627037 
-0.0451584596669 0.0671355713866 -22.4311801896 0.146220833333 
0.385573400518 0.186467313354 -23.4945324897 0.619882627037 
-0.310754802803 0.0671355713866 -22.4323922174 0.146220833333 
0.0260963160921 0.186467313354 -23.4814953886 0.619882627037 
0.183659951441 0.0671355713866 -24.3503304218 0.146220833333 
-0.334131839751 0.186467313354 -21.1263293087 0.619882627037 
0.213834485066 0.186467313354 -25.5169730568 0.619882627037 
0.235818360847 0.186467313354 -25.3644648723 0.619882627037 
0.212998193417 0.186467313354 -24.4960243152 0.619882627037 
0.407385400918 0.0671355713866 -26.9998754922 0.146220833333 
-0.12388489943 0.246127889722 -21.584069656 0.769177670893 
-0.370648155933 0.186467313354 -23.4008499783 0.619882627037 
0.168875542435 0.186467313354 -25.7200535825 0.619882627037 
0.125754996919 0.186467313354 -24.0462009022 0.619882627037 
-0.702945425698 0.246127889722 -21.2597446069 0.769177670893 
-0.00411340213593 0.186467313354 -23.481598262 0.619882627037 
-0.143333060536 0.186467313354 -23.8796571541 0.619882627037 
-0.0895832000389 0.0671355713866 -22.3044642789 0.146220833333 
-0.0749299566129 0.0671355713866 -22.7272446069 0.146220833333 
0.35659321423 0.246127889722 -24.8182242567 0.769177670893 
0.404981768564 0.0671355713866 -27.5418984865 0.146220833333 
-0.345521568999 0.186467313354 -20.9591179831 0.619882627037 
0.119726824925 0.0671355713866 -25.4536860802 0.146220833333 
-0.433675831932 0.246127889722 -23.8868179831 0.769177670893 
0.0227753042721 0.0671355713866 -24.4411584041 0.146220833333 
-0.0990441434669 0.246127889722 -22.9615027039 0.769177670893 
0.307462028543 0.186467313354 -25.8143768299 0.619882627037 
0.33132824389 0.0671355713866 -26.7472584227 0.146220833333 
0.119436188071 0.0671355713866 -26.3235403968 0.146220833333 
0.218314572368 0.186467313354 -26.3511792718 0.619882627037 
0.424291134272 0.186467313354 -26.9012454982 0.619882627037 
-0.226814003263 0.246127889722 -22.7744268082 0.769177670893 
