# lognmaj err_logn MAGsph err_MAGsph 
-0.281173713608 0.186467313354 -22.2745720461 0.619882627037 
0.113346206983 0.0671355713866 -21.1094624822 0.146220833333 
0.163189417688 0.0671355713866 -22.7408585987 0.146220833333 
-0.255732765795 0.0671355713866 -21.5377143006 0.146220833333 
0.0364596123159 0.246127889722 -23.0076179831 0.769177670893 
-0.209295384021 0.0671355713866 -22.0802633824 0.146220833333 
-0.0137704013431 0.0671355713866 -22.1498068689 0.146220833333 
0.396780002333 0.186467313354 -22.0583517273 0.619882627037 
0.141090527466 0.186467313354 -23.0002243 0.619882627037 
-0.0301348932371 0.186467313354 -22.9510314306 0.619882627037 
-0.0781604045841 0.186467313354 -23.0133517273 0.619882627037 
0.0501304052449 0.186467313354 -21.7646801896 0.619882627037 
0.343517161764 0.186467313354 -23.4814953886 0.619882627037 
-0.0532273102611 0.186467313354 -23.4008499783 0.619882627037 
-0.385524580026 0.246127889722 -21.2597446069 0.769177670893 
-0.0281007233271 0.186467313354 -20.9591179831 0.619882627037 
0.0906068424089 0.246127889722 -22.7744268082 0.769177670893 
