# lognmaj err_logn logMassBH err_logMassBH 
0.00197304032656 0.0671355713866 7.62324927684 0.0414871179026 
0.0269208524246 0.0671355713866 7.14612803753 0.602059875052 
-0.226038922459 0.186467313354 7.17609127631 0.340620607903 
-0.275917343633 0.186467313354 7.6020599978 0.0496923153326 
0.12920314569 0.0671355713866 8.30102999566 0.110924374808 
-0.136393197446 0.0671355713866 7.23044892595 0.0395906216757 
0.0504767059266 0.246127889722 8.2552724936 0.102059997799 
0.170248203221 0.186467313354 7.83250891727 0.084061160625 
0.0847784053176 0.0671355713866 7.77815126764 0.0458851860358 
0.0994316487436 0.0671355713866 7.89762710309 0.202714014191 
0.0753174618896 0.246127889722 8.41497333204 0.217864297136 
