# lognmaj err_logn MAGsph err_MAGsph 
0.00197304032656 0.0671355713866 -22.8206148939 0.146220833333 
0.0269208524246 0.0671355713866 -21.2462255572 0.146220833333 
-0.226038922459 0.186467313354 -20.8000243152 0.619882627037 
-0.275917343633 0.186467313354 -20.1095143006 0.619882627037 
0.12920314569 0.0671355713866 -22.4311801896 0.146220833333 
-0.136393197446 0.0671355713866 -22.4323922174 0.146220833333 
0.0504767059266 0.246127889722 -21.584069656 0.769177670893 
0.170248203221 0.186467313354 -23.481598262 0.619882627037 
0.0847784053176 0.0671355713866 -22.3044642789 0.146220833333 
0.0994316487436 0.0671355713866 -22.7272446069 0.146220833333 
0.0753174618896 0.246127889722 -22.9615027039 0.769177670893 
