# lognmaj err_logn MAGsph err_MAGsph 
0.0588984145944 0.0671355713866 -26.1533917002 0.146220833333 
0.00866700998143 0.0671355713866 -26.3512720461 0.146220833333 
-0.0436300659866 0.186467313354 -24.2932861235 0.619882627037 
0.0610141547684 0.0671355713866 -26.5431540879 0.146220833333 
-0.0132457357826 0.0671355713866 -25.1795000115 0.146220833333 
0.133821467473 0.186467313354 -26.0098651549 0.619882627037 
0.242206719656 0.186467313354 -25.9974229918 0.619882627037 
-0.0936541950476 0.186467313354 -24.4830313421 0.619882627037 
-0.0305273724556 0.246127889722 -23.9977792871 0.769177670893 
-0.186785549846 0.0671355713866 -23.6832964212 0.146220833333 
0.242575949376 0.0671355713866 -26.4280086497 0.146220833333 
0.124274414309 0.0671355713866 -26.2812693486 0.146220833333 
0.130068302673 0.186467313354 -23.4945324897 0.619882627037 
-0.0718451464036 0.0671355713866 -24.3503304218 0.146220833333 
-0.0416706127786 0.186467313354 -25.5169730568 0.619882627037 
-0.0196867369976 0.186467313354 -25.3644648723 0.619882627037 
-0.0425069044276 0.186467313354 -24.4960243152 0.619882627037 
0.151880303073 0.0671355713866 -26.9998754922 0.146220833333 
-0.0866295554096 0.186467313354 -25.7200535825 0.619882627037 
-0.129750100926 0.186467313354 -24.0462009022 0.619882627037 
-0.398838158381 0.186467313354 -23.8796571541 0.619882627037 
0.101088116385 0.246127889722 -24.8182242567 0.769177670893 
0.149476670719 0.0671355713866 -27.5418984865 0.146220833333 
-0.13577827292 0.0671355713866 -25.4536860802 0.146220833333 
-0.232729793573 0.0671355713866 -24.4411584041 0.146220833333 
0.0519569306984 0.186467313354 -25.8143768299 0.619882627037 
0.0758231460454 0.0671355713866 -26.7472584227 0.146220833333 
-0.136068909774 0.0671355713866 -26.3235403968 0.146220833333 
-0.0371905254766 0.186467313354 -26.3511792718 0.619882627037 
0.168786036427 0.186467313354 -26.9012454982 0.619882627037 
