# lognmaj err_logn logMassBH err_logMassBH 
0.304330859366 0.0671355713866 9.38021124171 0.192675440682 
-0.608667212353 0.186467313354 6.64345267413 0.301029995664 
0.254099454753 0.0671355713866 9.04139268516 0.0798504214338 
0.251262821435 0.186467313354 8.80617998046 0.0271788311613 
0.201802378785 0.186467313354 8.60205999133 0.110924374808 
-0.214147291762 0.0671355713866 7.5910645911 0.0111381975152 
-0.164304081057 0.0671355713866 8.14612802828 0.160167577987 
0.30644659954 0.0671355713866 9.39794000867 0.0334733948153 
0.232186708989 0.0671355713866 8.59106461765 0.0447002051846 
-0.58322626454 0.0671355713866 6.20412000328 0.110924374808 
-0.291033886429 0.246127889722 7.86923172533 0.0891915251062 
0.379253912245 0.186467313354 8.95424250944 0.0409106708996 
0.487639164428 0.186467313354 9.76342799356 0.0262393067494 
0.151778249724 0.186467313354 8.67209784031 0.0463770285148 
-0.536788882766 0.0671355713866 6.77815124068 0.103236949728 
-0.341263900088 0.0671355713866 6.86332285374 0.0905273385803 
0.214905072316 0.246127889722 7.5910645911 0.16789605594 
-0.182461218103 0.0671355713866 7.62324927684 0.0414871179026 
0.0692865035877 0.186467313354 7.86332287147 0.28625236213 
0.194814125733 0.246127889722 9.16136800223 0.0602869656029 
0.0586468949257 0.0671355713866 8.76342799356 0.0375323399264 
0.488008394148 0.0671355713866 8.67209784031 0.0557460109673 
-0.186402971279 0.186467313354 6.91907807585 0.020946082459 
-0.157513406005 0.0671355713866 7.14612803753 0.602059875052 
-0.410473180889 0.186467313354 7.17609127631 0.340620607903 
-0.460351602062 0.186467313354 7.6020599978 0.0496923153326 
-0.357628391982 0.186467313354 8.23044893356 0.0513311702674 
-0.405653903329 0.186467313354 6.38021124549 0.301029995664 
0.369706859081 0.0671355713866 9.55630250077 0.0183614035124 
0.131320523914 0.0671355713866 8.94448268156 0.244414004237 
-0.2773630935 0.186467313354 7.14612803753 0.238560623989 
-0.0552311127403 0.0671355713866 8.30102999566 0.110924374808 
0.375500747445 0.186467313354 7.88649071441 0.0286133351501 
-0.320827455876 0.0671355713866 7.23044892595 0.0395906216757 
0.0160236630187 0.186467313354 7.53147892161 0.0255762603811 
0.173587298368 0.0671355713866 8.38021125897 0.0545722347125 
-0.344204492824 0.186467313354 6.76342798107 0.0602869702604 
0.203761831993 0.186467313354 8.49136168047 0.127636257154 
0.225745707774 0.186467313354 8.11394333638 0.176091266246 
0.202925540344 0.186467313354 8.30102999566 0.172616834446 
0.397312747845 0.0671355713866 9.98677173427 0.126272686118 
-0.133957552503 0.246127889722 8.2552724936 0.102059997799 
-0.380720809006 0.186467313354 7.81291334071 0.0469522533713 
0.158802889362 0.186467313354 8.69897000434 0.0880456295278 
0.115682343846 0.186467313354 8.5185139336 0.360079660947 
-0.713018078771 0.246127889722 6.87506128065 0.0115839326159 
-0.0141860552093 0.186467313354 7.83250891727 0.084061160625 
-0.153405713609 0.186467313354 8.0791812633 0.363499319479 
-0.0996558531123 0.0671355713866 7.77815126764 0.0458851860358 
-0.0850026096863 0.0671355713866 7.89762710309 0.202714014191 
0.346520561157 0.246127889722 8.2552724936 0.0352905385703 
0.394909115491 0.0671355713866 10.3222192947 0.434615859865 
-0.355594222072 0.186467313354 6.14612804908 0.301029995665 
0.109654171852 0.0671355713866 8.86923172533 0.219666340497 
0.0127026511987 0.0671355713866 8.20411998913 0.0997861783042 
-0.10911679654 0.246127889722 8.41497333204 0.217864297136 
0.29738937547 0.186467313354 9.04139268516 0.0395906230238 
0.321255590817 0.0671355713866 8.77085201866 0.153281239443 
0.109363534998 0.0671355713866 8.56820172966 0.228458927966 
0.208241919295 0.186467313354 9.39794000867 0.0880456295278 
0.414218481199 0.186467313354 9.11394335231 0.150514997832 
-0.236886656336 0.246127889722 7.03342376675 0.0201206084162 
