# lognmaj err_logn MAGsph err_MAGsph 
-0.461428258575 0.186467313354 -22.2745720461 0.619882627037 
0.335579800884 0.186467313354 -23.9111180264 0.619882627037 
-0.143340566619 0.0671355713866 -21.1094624822 0.146220833333 
-0.100176873245 0.0671355713866 -22.7408585987 0.146220833333 
-0.0862315372687 0.0671355713866 -21.5377143006 0.146220833333 
0.0898492534543 0.246127889722 -23.0076179831 0.769177670893 
-0.178658208614 0.0671355713866 -22.0802633824 0.146220833333 
-0.124040083376 0.0671355713866 -22.1498068689 0.146220833333 
0.0728552737773 0.0671355713866 -22.8206148939 0.146220833333 
0.328676580825 0.186467313354 -22.0583517273 0.619882627037 
0.211282650638 0.186467313354 -23.0002243 0.619882627037 
-0.0560569075827 0.0671355713866 -21.2462255572 0.146220833333 
-0.134652614265 0.186467313354 -20.8000243152 0.619882627037 
-0.123150205491 0.186467313354 -20.1095143006 0.619882627037 
-0.14860174898 0.186467313354 -22.9510314306 0.619882627037 
-0.194685654048 0.186467313354 -23.0133517273 0.619882627037 
-0.186776098836 0.186467313354 -21.7646801896 0.619882627037 
0.00155768031134 0.0671355713866 -22.4311801896 0.146220833333 
0.0235196641163 0.0671355713866 -22.4323922174 0.146220833333 
0.194268940025 0.186467313354 -23.4814953886 0.619882627037 
-0.111245437735 0.186467313354 -21.1263293087 0.619882627037 
0.0999072231503 0.246127889722 -21.584069656 0.769177670893 
0.0452603303973 0.186467313354 -23.4008499783 0.619882627037 
-0.100566200462 0.246127889722 -21.2597446069 0.769177670893 
0.188802084995 0.186467313354 -23.481598262 0.619882627037 
0.247252240832 0.0671355713866 -22.3044642789 0.146220833333 
0.251212201921 0.0671355713866 -22.7272446069 0.146220833333 
0.00541469532734 0.186467313354 -20.9591179831 0.619882627037 
0.142007907915 0.246127889722 -22.9615027039 0.769177670893 
-0.0878361334777 0.246127889722 -22.7744268082 0.769177670893 
