# lognmaj err_logn MAGsph err_MAGsph 
-0.406275969585 0.186467313354 -22.2745720461 0.619882627037 
-0.0881882776293 0.0671355713866 -21.1094624822 0.146220833333 
-0.0450245842546 0.0671355713866 -22.7408585987 0.146220833333 
-0.0310792482786 0.0671355713866 -21.5377143006 0.146220833333 
0.145001542444 0.246127889722 -23.0076179831 0.769177670893 
-0.123505919624 0.0671355713866 -22.0802633824 0.146220833333 
-0.0688877943856 0.0671355713866 -22.1498068689 0.146220833333 
0.383828869815 0.186467313354 -22.0583517273 0.619882627037 
0.266434939628 0.186467313354 -23.0002243 0.619882627037 
-0.0934494599896 0.186467313354 -22.9510314306 0.619882627037 
-0.139533365058 0.186467313354 -23.0133517273 0.619882627037 
-0.131623809846 0.186467313354 -21.7646801896 0.619882627037 
0.249421229015 0.186467313354 -23.4814953886 0.619882627037 
0.100412619387 0.186467313354 -23.4008499783 0.619882627037 
-0.0454139114716 0.246127889722 -21.2597446069 0.769177670893 
0.0605669843174 0.186467313354 -20.9591179831 0.619882627037 
-0.0326838444876 0.246127889722 -22.7744268082 0.769177670893 
